EAN;ORGANISATION;DEPARTMENT;
7601000345561;Dr med Niksa Jovanovic;Produktiv;
7601000515247;Dr Marc von Rotz;Produktiv;
7601002134460;Spitex Erlenbach;Produktiv;
7601003324129;Physiotherapie Schoenenwerd;Produktiv;
7601002134132;Spitex Kilchberg Rueschlikon;Produktiv;
7601002146135;Ars Medica Clinic SA;Produktiv;
7601002146456;Salus Medica Clinic SA;Produktiv;
7601000173911;Dr med Juerg Eiholzer;Produktiv;
7601000173898;Dr med Hans-Rudolf Portmann;Produktiv;
7601000665522;Dr med Adrian Kueng;Produktiv;
7601000173928;Dr med Juerg Kaelin;Produktiv;
7601000437051;Dr med Stefan Remensberger;Produktiv;
7601000276957;Dr med Lukas Villiger;Produktiv;
7601000837851;Dr med Angela Nicole Caddick;Produktiv;
7601002146258;Flaeckepraxis AG;Produktiv;
7601000211002;Dr med Sibylle Huber;Produktiv;
7601003312287;Wioletta Czichon Augustin;Produktiv;
7601000442819;Dr med Christoph Widmer;Produktiv;
7601000385437;Dr med Petra Christine Trautmann;Produktiv;
7601000251572;Dr med Rainer Burn;Produktiv;
7601000167866;Dr med Balthasar Leuzinger;Produktiv;
7601000778703;Dr med Karin Ludescher;Produktiv;
7601000143037;Dr med Adrian Karli;Produktiv;
7601002133814;Spitex Verein Duernten;Produktiv;
7601000372307;Dr Alexandra Ambrosetti;Produktiv;
7601000971906;Dr Marie Couret;Produktiv;
7601000899392;Dr Karen Hofmann;Produktiv;
7601000740045;Dr Anik Pernet;Produktiv;
7601000048691;Dr Pierre Raimondi;Produktiv;
7601000005045;Dr Caroline Bischoff Tieche;Produktiv;
7601002098427;RODIAG Olten AG;Produktiv;
7601002121774;RODIAG am Zuerichsee AG;Produktiv;
7601000732422;Dr Stefan Loretan;Produktiv;
7601000039316;Dr Damien Roth;Produktiv;
7601000070715;Dr Francois Gerard Heritier;Produktiv;
7601000601711;Dr Tamara Jauch;Produktiv;
7601000354587;Dr med Gabriela Kuemmerli;Produktiv;
7601000263087;Dr med Martin Morger;Produktiv;
7601000049605;Dr Daniel Chervet;Produktiv;
7601000682239;Dr Chiara Fiori;Produktiv;
7601000778536;Dr med Susanna Semmelweis;Produktiv;
7601000964298;Dr Anne Pascale Oury;Produktiv;
7601000151391;Dr med Heribert Mauron;Produktiv;
7601002137409;Spitex Kanton Zug;Produktiv;
7601001323131;Datenannahmestelle;Produktiv BBT Software AG;
2099988873100;MediData AG;Produktiv TriageStelle;
7601003066838;Lucia A Pozzi;Produktiv;
7601000042309;Dr Sabetaj Finci;Produktiv;
7601000648082;Dr David Finci;Produktiv;
7601000039385;Dr Patrick Micheels;Produktiv;
7601000713643;Dr Laila Kirchhofer;Produktiv;
7601000195586;Dr med Christian Ryf;Produktiv;
7601000783356;Dr med Abderrahim Benkortbi;Produktiv;
7601000931238;Dr med Robert Csiszer;Produktiv;
7601000034144;Dr Ustun Yenice Ferah;Produktiv;
7601000045867;Dr Philippe Schoenenberg;Produktiv;
7601000059956;Dr Francis Heritier;Produktiv;
7601000634894;Dr Lydia Markham Genequand;Produktiv;
7601002138086;Spitex Schwarzenburg;Produktiv;
7601000356352;Prof Dr med Brigitte Jolles Haeberli;Produktiv;
7601000639295;Dr Simon Monnard;Produktiv;
7601000534460;Dr Belinda Nazan Walpoth;Produktiv;
7601003083170;Frau Miriam von Heyl;Produktiv;
7601003311624;Susanna Schertenleib;Produktiv;
7601003307603;Roberta Rusconi;Produktiv;
7601003265323;Gianandrea Fidanza;Produktiv;
7601003313642;Nadia Ferrari;Produktiv;
7601003311181;Elda Bacchini;Produktiv;
7601003045949;Sandro Haller;Produktiv;
7601002136976;Spitex Verein Nidwalden;Produktiv;
7601000897664;Dr Stephane Lambert;Produktiv;
7601000386878;Dr med Anne Marie Zundel Funk;Produktiv;
7601002146067;Chirurgische Tagesklinik Biel CTK;Produktiv;
7601003311600;Romana Peduzzi Otto;Produktiv;
7601000740458;Dr Alexandre Mottu;Produktiv;
7601000446305;Dr Alexandre Aebi;Produktiv;
7601000048776;Dr Sibylle Stingelin Guerne;Produktiv;
7601000450005;Dr Raffaella Aebi;Produktiv;
7601000621320;Dr Saskia Pellaton;Produktiv;
7601000049230;Dr Jean Pierre Stamm;Produktiv;
7601000452153;Dr Monia Sosa Mascarel;Produktiv;
7601000647771;Dr Isabelle Mottu Pelleriti;Produktiv;
7601000748690;Dr Maud Berney Lamielle;Produktiv;
7601000710352;Dr med Jeannine Both Skalsky;Produktiv;
7601003217759;Dedden Wybe AG;Produktiv;
7601000481993;Dr med Katja Wolf;Produktiv;
7601000361813;Dr Luca Bilancioni;Produktiv;
7601000002938;Dr Michel Gonin;Produktiv;
7601002129237;Private Spitex GmbH;Produktiv;
7601000317803;Dr med Stephan Vogler;Produktiv;
7601002128681;SRK Kanton Zuerich;Produktiv;
7601002138055;Spitex Oberhasli Oberer Brienzersee AG;Produktiv;
7601002133791;Spitex Verein Zollikon;Produktiv;
7601000645500;Dr Fabienne Moullet;Produktiv;
7601001397996;EasyProg Sagl;Produktiv;
7601000924711;Dr Catherine Thiriaux;Produktiv;
7601000359698;Dr med Aldo Kramis;Produktiv;
2099988873148;Dr Aline Larue Prina Rosso;Produktiv;
7601003321074;Florence Cibelli;Produktiv;
7601002134422;Zweckverband Spitex Neftenbach Pfungen Daettlikon;Produktiv;
7601002136471;Verein Spitex Sense;Produktiv;
7601000745071;Dr med Raphaela Balmer Arn;Produktiv;
7601000120731;Dr med Flavio Stoffel;Produktiv;
7601000719065;Dr med Tanja Boehlen Flury;Produktiv;
7601000007667;Dr Jean Pierre Hungerbuehler;Produktiv;
7601000952158;Dr Aziz Naghashian;Produktiv;
7601002134736;Katholische Krankenpflege Oberli;Produktiv;
7601000669315;Dr Maria del Carmen Rotzetter Otero;Produktiv;
7601002135306;Spitex Verein Appenzell Innerrhoden;Produktiv;
7601002134125;Spitex Adliswil;Produktiv;
7601002132954;Spitex Fuenf Doerfer;Produktiv;
7601000203557;Dr med John Hayek;Produktiv;
7601003333947;Physiotherapie KurWerk Gmbh;Produktiv;
7601000905000;Dr med Daniel Mock;Produktiv;
7601000414908;Dr med Roberto Lopez;Produktiv;
2099988873179;Dr Rupert Vine;Produktiv;
2099988873155;Dr Paulo De Sousa;Produktiv;
2099988873162;Dr Angelo Filippo Adamini;Produktiv;
7601000715449;Dr Magali Lechenne;Produktiv;
7601000524317;Dott med Fosca Pronzini Melera;Produktiv;
7601000181060;Dott med Helene Kressebuch;Produktiv;
7601000970107;Dr med Ulrich Bohnet;Produktiv;
7601000681119;Dr Amaya Clement Vallelian;Produktiv;
7601000342676;Prof Dr Constantin Schizas;Produktiv;
7601000752994;Dr Nicole Ebinger Mundorff;Produktiv;
7601000614056;Dr Anne Romanowicz;Produktiv;
7601000222909;Dr med Michael Bischofberger;Produktiv;
7601000349033;Dr med Ursula Nadig Glaser;Produktiv;
7601002136372;Spitex Mittelthurgau;Produktiv;
7601002133999;Spitex Langnau am Albis;Produktiv;
7601000018649;Dr  Daniel Tenthorey;Produktiv;
7601000539281;Dr med Adrian Buechler;Produktiv;
7601000245168;Dr med Renato Kratter;Produktiv;
7601000835116;Dr med Christian Buchwald;Produktiv;
7601000131898;Dr med Kurt Alexandre Schuermann;Produktiv;
7601002133975;Spitex RegioSeuzach;Produktiv;
7601002147149;Dr med Peter Scott;Produktiv;
7601002147088;Unilabs Labor fuer Medizinische Analytik AG;Produktiv;
7601002134576;Verein Spitex Richterswil Samstagern;Produktiv;
7601002137959;Dr med Thomas Jaeger;Produktiv;
7601000072450;Dr Monika Nobel;Produktiv;
7601003065992;Rosi Pflug;Produktiv;
7601002146340;Mediplaza AG;Produktiv;
7601002131780;Proxilis SA;Produktiv;
7601002133753;Spitex Ruemlang;Produktiv;
7601002131162;Spitex Zuerich Sihl;Produktiv;
7601002132930;ACAM;Produktiv;
7601000147646;Dr med Thomas Gerster;Produktiv;
7601000076243;Dr med Stephan Egloff;Produktiv;
7601002116978;Stiftung Sozialwerke Pfarrer Ernst Sieber;Produktiv;
7601000224989;Praxis Dr Caduff;Produktiv;
7601003323641;MTT Trainingsberatungen AG;Produktiv;
7601003040289;Michele Aemmer;Produktiv;
7601003056518;Igor Leo;Produktiv;
7601000635990;Dr Martin Iff;Produktiv;
7601000706300;Dr med Thomas Emanuel Goetz;Produktiv;
7601000655622;Dr Melanie Cegielski Rochat;Produktiv;
7601000742797;Dr med Tatiana Schmidt;Produktiv;
7601000644954;Dr Vincent Cattin;Produktiv;
7601000731203;Dr Maria Del Pilar Campos;Produktiv;
2099988873186;Dr med Mario Zulauf;Produktiv;
7601000385086;Dr med Marcel Anrig;Produktiv;
7601002147170;Gruppenpraxis Horw GmbH;Produktiv;
7601003028478;Peter Borner;Produktiv;
7601002145732;MEDGATE Health Center;Produktiv;
7601000618184;Dr med Stefan Greuter;Produktiv;
7601002133685;Spitex Grueningen;Produktiv;
7601002145138;Spitex am Rhein;Produktiv;
7601000958891;Dr med Udo Johann Roedel;Produktiv;
7601000953803;Dr Renata Kaps;Produktiv;
7601002145466;Praxis Gruppe Biel Ankerweg;Produktiv;
7601002146562;Praxis Gruppe Ebikon AG;Produktiv;
7601003320374;Dr med Jens Uwe Westphal;Produktiv;
7601002137805;Praxis Gruppe Wolhusen;Produktiv;
7601002137812;Praxis Gruppe Emmen;Produktiv;
7601000165442;Dr med Hans Ulrich Bruengger;Produktiv;
7601000224606;Dr med Anders Leu;Produktiv;
7601002144254;Spitex Suhrental PLUS;Produktiv;
7601002140317;Spitex Verein Spreitenbach Killwangen;Produktiv;
7601002133715;Spitex Stadt Kloten;Produktiv;
7601002051231;AltersZentrum St Martin;Produktiv;
7601002136488;SPITEX Verband Ried und Umgebung;Produktiv;
7601002126847;Fondation pour laide et les soins a domicile de la;Produktiv;
7601002136709;Spitex Glarus;Produktiv;
7601002136716;Spitex Sernftal;Produktiv;
7601002136693;Spitex Glarus Nord;Produktiv;
7601002129251;Spitex Glarus Sued;Produktiv;
7601000256010;Dr med Kurt Roethlisberger;Produktiv;
7601002146784;Medix Praxis Duebendorf;Produktiv;
7601000767165;Dr med Jenny Rueegg Giersch;Produktiv;
7601003341997;Physiotherapie Markus Rehak GmbH;Produktiv;
7601000905413;Dr med Maria Rita Sciuto;Produktiv;
7601000015808;Dr Willy Corthay;Produktiv;
7601000992864;Dr Joerg Keller;Produktiv;
7601002134620;Spitex Buchs Daellikon;Produktiv;
7601002002868;Center da sanda Val Muestair;Produktiv;
7601000386403;Dr med Matthias Rist;Produktiv;
7601000275110;Dr med Mirjam Schorr;Produktiv;
7601000382849;Dr Nicolas Ducrey;Produktiv;
7601001028043;Berg Apotheke;Produktiv;
7601000177001;Dr med Andreas Iten;Produktiv;
7601003333916;ResMed Schweiz AG;Produktiv;
7601000015136;Dr Rene Marc Jolidon;Produktiv;
7601002139359;Spitex Oberaargau AG;Produktiv;
7601003072204;Physiotherapie Schenk Haus Tabea;Produktiv;
7601000714893;Dr med Simone Schmid Beck;Produktiv;
7601000716583;Dr med Ulrich Egermann;Produktiv;
7601000708274;Dr Alain Sermier;Produktiv;
7601000147660;Dr med Peter Gasser;Produktiv;
7601002135207;Spitex Waldkirch Bernhardzell;Produktiv;
7601002140287;Spitexverein Schenkenberg und Umgebung;Produktiv;
7601002138390;Spitex Verein Simme;Produktiv;
7601000617286;Dr med Bruno Maraffio;Produktiv;
7601000176486;Dr med Thomas Ackermann;Produktiv;
7601000074959;Dr med Beat Flury;Produktiv;
7601001252424;HeGeBe ZOPA Zentrum;Produktiv;
7601000925992;Dr med Lorenz Emmert;Produktiv;
7601000716453;Dott med Gionata Marazza;Produktiv;
7601000836373;Dr Sandra Amelunxen;Produktiv;
7601002133784;Spitex Uitikon Waldegg;Produktiv;
7601002137935;Genossenschaft Im Spilhoefler;Produktiv;
7601002134880;Spitexverein WHM Wittenbach;Produktiv;
7601002146975;Spitex Pfaeffikon Hittnau;Produktiv;
7601002136266;Spitex Wald Fischenthal;Produktiv;
7601000268570;Dr med Willy Bruelisauer;Produktiv;
7601000045881;Dr Ana Bishara;Produktiv;
7601000487087;Dr Laurent Vaucher;Produktiv;
7601000448217;Dr Thomas Bleile;Produktiv;
7601000259196;Dr med Anton Caprez;Produktiv;
7601000143426;Dr med Josef Unternaehrer;Produktiv;
7601000725547;Dr med Dietmar Bignion;Produktiv;
7601000740465;Dr med Osei Agyeman;Produktiv;
7601002140928;Spitex Wolfwil Fulenbach Kestenholz;Produktiv;
7601000953810;Dr med Christoph Schwejda;Produktiv;
7601000755339;Dr med Chy Meng Ing;Produktiv;
7601000773234;Dr med Mona Hasna;Produktiv;
7601000004031;Dr Philippe Jacquat;Produktiv;
7601000522443;Dr med Samuel Luethold;Produktiv;
7601000353498;Dr med Barbara Krayenbuehl;Produktiv;
7601000959898;Dr Steffen Kroll;Produktiv;
7601002146982;Spitex Verein Mittleres Toesstal;Produktiv;
7601002146760;Spitex Thalwil;Produktiv;
7601000756428;Dr Caroline Scheidegger;Produktiv;
7601000705877;Dr med Cornelia Schnueriger;Produktiv;
7601000704474;Dr med Beat Thoet;Produktiv;
7601000648273;Dr Dorian Schaller;Produktiv;
7601000003546;Dr Blaise Ingold;Produktiv;
7601000958358;Dr Sonya Borisova Balacheva;Produktiv;
7601000435415;Dr med Anke Roeskamp;Produktiv;
7601003327014;Dr med Christoph Dehnert;Produktiv;
7601000110053;Dr med Sebastian Birrer;Produktiv;
7601000074881;Dr med Urs Aebi;Produktiv;
7601000855848;Dr Vera Rieger;Produktiv;
7601000745040;Frau Ulrike Ryf;Produktiv;
7601000500991;Dr med Sandra Mirjam Rohr Meier;Produktiv;
7601002147514;Dr Daniel Mueller;Produktiv;
7601000651518;Dr Karine Rueff Cacitti;Produktiv;
7601000988249;Dr Matthieu Sailly;Produktiv;
7601000522719;Dr Ennio Franco Cocco;Produktiv;
7601000546913;Dr Nathalie Bouffioux;Produktiv;
7601000778369;Dr med Ursula Knirsch;Produktiv;
7601000638557;Dr med Andreas Kuehne;Produktiv;
7601000989512;Dr med Ulrike Kraemer;Produktiv;
7601000150363;Dr med Markus Annaheim;Produktiv;
7601000337191;Dr Jacqueline De Gottardi Ernst;Produktiv;
7601000209337;Dr med Thomas Fenner;Produktiv;
7601000059635;Dr Dominique Durrer;Produktiv;
7601000745392;Dr Lutgard Werlen Franck;Produktiv;
7601002002325;Reseau Sante de la Glane;Produktiv;
7601000174192;Dr med Josef Wey;Produktiv;
7601002140959;Spitex Verein Graenichen;Produktiv;
7601000401823;Dr med Cornelia Meier;Produktiv;
7601000922984;Dr med Christian Tschager;Produktiv;
7601000950611;Dr med Britta von Stumberg;Produktiv;
7601000122131;Dr med Christine Bodmer;Produktiv;
2099977700004;SVA Aargau;Sedex-ID 6-019000-1;
2099977700011;Gesundheits und Sozialdepartement Appenzell Innerr;Sedex-ID 2-AI-20;
2099977700035;Amt fuer Sozialversicherungen;Sedex-ID 7-92-1;
2099977700042;Ausgleichskasse BL;Sedex-ID 6-013000-1;
2099977700059;Amt fuer Sozialbeitraege BS;Sedex-ID 2-BS-20;
2099977700066;Caisse cantonale de compensation du canton de Frib;Sedex-ID 6-010000-1;
2099977700073;Service de l assurance maladie;Sedex-ID 2-GE-20;
2099977700080;Kanton Glarus;Sedex-ID 2-GL-20;
7601000777324;Dr med Sindhu Winkler John;Produktiv;
7601000480149;Dr med Hans Joerg Sebald;Produktiv;
7601000983480;Dr med Zsolt Ferenc Fekete;Produktiv;
7601000208200;Dr med Matthias Stricker;Produktiv;
2099977700028;Ausgleichskasse und IV Stelle Appenzell Ausserhode;Sedex-ID 6-015000-1;
2099977700097;SVA Graubuenden;Sedex-ID 6-018000-1;
2099977700103;Caisse de compensation du Canton Jura;Sedex-ID 6-150000-1;
2099977700110;Ausgleichskasse Luzern Informatik;Sedex-ID 6-003000-1;
2099977700127;Etat de Neuchatel;Sedex-ID 7-94-1;
2099977700134;Ausgleichskasse Nidwalden;Sedex-ID 6-007000-1;
2099977700158;Sozialversicherungsanstalt des Kantons St Gallen;Sedex-ID 6-017000-1;
2099977700165;Sozialversicherungsamt Schaffhausen;Sedex-ID 6-014000-1;
2099977700172;Ausgleichskasse des Kantons Solothurn;Sedex-ID 6-011000-1;
2099977700189;Ausgleichskasse Schwyz;Sedex-ID 6-005000-1;
2099977700196;Kanton Thurgau;Sedex-ID 6-020000-1;
2099977700202;Istituto delle assicurazioni sociali;Sedex-ID 6-021000-1;
2099977700219;Amt fuer Gesundheit;Sedex-ID 2-UR-20;
2099977700226;Office vaudois de l assurance maladie;Sedex-ID 2-VD-20;
2099977700233;Caisse de compensation du Canton Valais;Sedex-ID 7-93-1;
2099977700240;Ausgleichskasse Zug;Sedex-ID 6-009000-1;
2099977700257;Sozialversicherungsanstalt Zuerich;Sedex-ID 6-001000-1;
2099977700264;Gemeinsame Einrichtung KVG;Sedex-ID 7-131-1;
7601000674906;Prof Dr med Thomas Krause;Produktiv;
7601000404336;Dr med Bettina Juon Personeni;Produktiv;
7601000752437;Dott Ugo Grasso;Produktiv;
7601003336108;Physio Fit Blaser GmbH;Produktiv;
2099988873247;Dr med Dejan Stojiljkovic;Produktiv;
7601002147491;bueripraxis ag;Produktiv;
7601003075762;Robert Skrnjug;Produktiv;
7601003095456;Brigit Karstens;Produktiv;
7601000088598;Dott med Andrea Badaracco;Produktiv;
7601000036377;Dr Simine Amini;Produktiv;
7601000623348;Dr Kouroche Amini;Produktiv;
7601000213952;Dr med Barbara Bonsaver;Produktiv;
7601000705013;Dr med Mirjam Huwyler;Produktiv;
7601002133968;Spitex rechtes Limmattal;Produktiv;
7601002138161;Spitex Verein Reichenbach;Produktiv;
7601002138321;SPITEX Verein AAREBRUEGG;Produktiv;
7601000076403;Dr med Conrad Schollenberger;Produktiv;
7601000036452;Dr med Jacques Noble;Produktiv;
7601000735744;Dr med Florian Schmitt;Produktiv;
7601000474797;Dr med Beatrice Wahl;Produktiv;
7601002134064;Spitex Weinland Mitte;Produktiv;
7601000144744;Dr med Reto Misteli;Produktiv;
7601000985019;Dr med Beatrice De Moustier;Produktiv;
7601002140621;Spitex Dienste Bellach;Produktiv;
7601002134279;Spitex Verein Rafz;Produktiv;
7601002134002;Spitex Dienste Bassersdorf Nuerensdorf Bruetten;Produktiv;
2099977700141;Amt fuer Gesundheit;Sedex-ID 7-13-2;
7601002140379;Spitex Verein Wettingen;Produktiv;
7601000876157;Dr med Alexandra Sawatzki;Produktiv;
7601000213365;Dr med Andrea Schaffner;Produktiv;
7601003081336;Jack Van der Zee;Produktiv;
7601002146555;Monvia AG Gesundheitszentrum Hochdorf;Produktiv;
7601002147705;Lebenshilfe Balzers e V;Produktiv;
7601000713834;Dr Johannes Hauser;Produktiv;
7601000432421;Dr Jean Daniel Kraehenbuehl;Produktiv;
7601002135788;Spitex Andelfingen;Produktiv;
7601000970657;Dr med Michael Stellberg;Produktiv;
7601002140164;Spitex Murgenthal;Produktiv;
7601000173966;Dr med Guglielmo Willi Baldi;Produktiv;
7601000088994;Dott med Fabio Cattaneo;Produktiv;
7601002143233;Cereneo Schweiz AG;Produktiv;
7601003018776;Michel Meijns;Produktiv;
7601000064011;Dr Patrick Della Bianca;Produktiv;
7601000746573;Dr Raphael Simon;Produktiv;
7601000002822;Dr Jacqueline Brunner;Produktiv;
7601003053838;Ralf Koller Schonhardt;Produktiv;
7601000648709;Dr Jean Guillaume Bavarel;Produktiv;
7601000354112;Dr Stephane Rochat;Produktiv;
7601002133708;Spitex Feuerthalen Langwiesen;Produktiv;
7601002134910;Spitex am Kohlfirst;Produktiv;
7601002140256;Spitex Rothrist;Produktiv;
7601000378460;Dr med Oliver Kessler;Produktiv;
7601000637598;Dr med Ragnar Guggenbuehl;Produktiv;
7601003171013;Dr Martina Uffer;Produktiv;
7601000174840;Dr med Patricia Dubach;Produktiv;
7601000532916;Dr Doris Egli Gallo;Produktiv;
7601000489906;Dr Marie Gabrielle Oldendorf;Produktiv;
7601000473653;Dr Gregory Clark;Produktiv;
7601000264381;Dr med Robert Matter;Produktiv;
2099988873278;Dr med Thomas Sautter;Produktiv;
7601003078305;Hans Peter Stucki;Produktiv;
7601000514165;Dr Bahman Etessamipour;Produktiv;
7601002139946;Spitex Verein Doettingen Klingnau Koblenz;Produktiv;
7601003084511;Anja Weidmann;Produktiv;
7601000922328;Dr Corinne Skorupka;Produktiv;
7601002137508;Spitex Verein Saanenland;Produktiv;
7601000056740;Dr Pierre Chevalley;Produktiv;
7601000067241;Dr Nicolas Fournier;Produktiv;
7601000793676;Dr Nicolas Mavrakanas;Produktiv;
7601000435958;Dr Hubert Elmiger;Produktiv;
7601000210821;Dr med Dorin Ritzmann;Produktiv;
7601000360724;Dr med Barbara Kleeb;Produktiv;
7601000359452;Dr Romain Elmiger;Produktiv;
7601000060754;Dr Marino Marini;Produktiv;
7601000144546;Dr med Eleonore Soehnlin;Produktiv;
7601000093356;Dr med Elisabeth Curti Karbowski;Produktiv;
7601000161970;Dr med Wolfgang Czerwenka;Produktiv;
7601000246431;Dr med Ulrich Meister Ganz;Produktiv;
2099988873261;Dr med Constantin Kloeckner;Produktiv;
7601000655912;Dr Stephanie Anibal Iglesias;Produktiv;
7601000414182;Dott med Barbara Chiesi;Produktiv;
7601000645319;Dott ssa Alessandra Cerutti;Produktiv;
7601000228703;Dr med Daniel Gerber;Produktiv;
7601002147798;Neurozentrum Bern AG;Produktiv;
7601002133883;Spitex Verein Zell;Produktiv;
7601003217520;Marie-Pascale Oppliger;Produktiv;
7601000705334;Dr med Michael Loder;Produktiv;
7601000776976;Dr med Natalie Maile;Produktiv;
